"publication_ID","relatedItem_1_titleInfo_title","identifier_#text","state","year","volume","number","titleInfo_title"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1935_012_002","MS","1935","012","002","Vol. 12, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1936_012_008","MS","1936","012","008","Vol. 12, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1933_010_001","MS","1933","010","001","Vol. 10, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1937_013_004","MS","1937","013","004","Vol. 13, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1936_012_004","MS","1936","012","004","Vol. 12, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1934_010_007-008","MS","1934","010","007-008","Vol. 10, No. 7-8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1936_013_002","MS","1936","013","002","Vol. 13, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1936_012_007","MS","1936","012","007","Vol. 12, No. 7"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1934_010_006","MS","1934","010","006","Vol. 10, No. 6"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1935_011_007-008","MS","1935","011","007-008","Vol. 11, No. 7-8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1937_013_008","MS","1937","013","008","Vol. 13, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1934_011_002","MS","1934","011","002","Vol. 11, No. 2"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1934_011_001","MS","1934","011","001","Vol. 11, No. 1"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1935_011_004","MS","1935","011","004","Vol. 11, No. 4"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1937_013_005","MS","1937","013","005","Vol. 13, No. 5"
"948622068","MTA Now","bta_948622068_MS_1971_048_004","MS","1971","048","004","Vol. 48, No. 4"
"1319737158","MTA Newsletter","bta_1319737158_MS_1970_047_001","MS","1970","047","001","Vol. 47, No. 1"
"1319737158","MTA Newsletter","bta_1319737158_MS_1970_046_003","MS","1970","046","003","Vol. 46, No. 3"
"948622068","MTA Now","bta_948622068_MS_1971_048_002","MS","1971","048","002","Vol. 48, No. 2"
"948622068","MTA Now","bta_948622068_MS_1971_047_010","MS","1971","047","010","Vol. 47, No. 10"
"1319737158","MTA Newsletter","bta_1319737158_MS_1969_045_001","MS","1969","045","001","Vol. 45, No. 1"
"948622068","MTA Now","bta_948622068_MS_1972_048_011","MS","1972","048","011","Vol. 48, No. 11"
"948622068","MTA Now","bta_948622068_MS_1972_048_010","MS","1972","048","010","Vol. 48, No. 10"
"1319737158","MTA Newsletter","bta_1319737158_MS_1968_044_001","MS","1968","044","001","Vol. 44, No. 1"
"948622068","MTA Now","bta_948622068_MS_1971_047_009","MS","1971","047","009","Vol. 47, No. 9"
"948622068","MTA Now","bta_948622068_MS_1971_047_008","MS","1971","047","008","Vol. 47, No. 8"
"8196629","Mississippi Educational Journal","bta_8196629_MS_1974_051_001","MS","1974","051","001","Vol. 51, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1959_040_007","VA","1959","040","007","Vol. 40, No. 7"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1959_041_001","VA","1959","041","001","Vol. 41, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1957_039_001","VA","1957","039","001","Vol. 39, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1959_040_004","VA","1959","040","004","Vol. 40, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1955_034_005","VA","1955","034","005","Vol. 34, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1958_039_005","VA","1958","039","005","Vol. 39, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1955_035_009","VA","1955","035","009","Vol. 35, No. 9"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1954_034_001","VA","1954","034","001","Vol. 34, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1958_040_001","VA","1958","040","001","Vol. 40, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1959_040_005","VA","1959","040","005","Vol. 40, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1957_039_002","VA","1957","039","002","Vol. 39, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1958_039_003","VA","1958","039","003","Vol. 39, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1954_034_003","VA","1954","034","003","Vol. 34, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1955_035_008","VA","1955","035","008","Vol. 35, No. 8"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1958_039_004","VA","1958","039","004","Vol. 39, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1958_040_003","VA","1958","040","003","Vol. 40, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1959_041_002","VA","1959","041","002","Vol. 41, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1956_038_002","VA","1956","038","002","Vol. 38, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1953_032_005","VA","1953","032","005","Vol. 32, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1952_032_001","VA","1952","032","001","Vol. 32, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1948_025_004","VA","1948","025","004","Vol. 25, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1952_031_006","VA","1952","031","006","Vol. 31, No. 6"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1950_027_002","VA","1950","027","002","Vol. 27, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1951_031_003","VA","1951","031","003","Vol. 31, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1953_032_004","VA","1953","032","004","Vol. 32, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1953_033_003","VA","1953","033","003","Vol. 33, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1951_031_002","VA","1951","031","002","Vol. 31, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1953_032_006","VA","1953","032","006","Vol. 32, No. 6"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1951_030_004","VA","1951","030","004","Vol. 30, No. 4"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1946_023_003","VA","1946","023","003","Vol. 23, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1951_030_002","VA","1951","030","002","Vol. 30, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1953_032_008","VA","1953","032","008","Vol. 32, No. 8"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1950_028_002","VA","1950","028","002","Vol. 28, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1948_025_001","VA","1948","025","001","Vol. 25, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1952_032_003","VA","1952","032","003","Vol. 32, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1948_025_003","VA","1948","025","003","Vol. 25, No. 3"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1946_023_001","VA","1946","023","001","Vol. 23, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1952_031_005","VA","1952","031","005","Vol. 31, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1953_032_007","VA","1953","032","007","Vol. 32, No. 7"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1951_031_001","VA","1951","031","001","Vol. 31, No. 1"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1946_023_005","VA","1946","023","005","Vol. 23, No. 5"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1946_023_002","VA","1946","023","002","Vol. 23, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1954","VA","1954",,,"Special Legislative Report Number"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1948_025_002","VA","1948","025","002","Vol. 25, No. 2"
"45355957","Virginia Education Bulletin","bta_45355957_VA_1950_027_004","VA","1950","027","004","Vol. 27, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1957_009_003","SC","1957","009","003","Vol.9, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1962_013_002","SC","1962","013","002","Vol.13, No. 2"
"38064860","PEA Journal","bta_38064860_SC_1954_008_004","SC","1954","008","004","Vol.8, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1960_011_004","SC","1960","011","004","Vol.11, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1964_015_003","SC","1964","015","003","Vol.15, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1959_009_003","SC","1959","009","003","Vol.9, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1959_010_009","SC","1959","010","009","Vol.10, No. 9"
"38064860","PEA Journal","bta_38064860_SC_1960_011_003","SC","1960","011","003","Vol.11, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1963_014_001","SC","1963","014","001","Vol.14, No. 1"
"38064860","PEA Journal","bta_38064860_SC_1963_013_005","SC","1963","013","005","Vol.13, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1962_012_008","SC","1962","012","008","Vol.12, No. 8"
"38064860","PEA Journal","bta_38064860_SC_1957_010_002","SC","1957","010","002","Vol.10, No. 2"
"38064860","PEA Journal","bta_38064860_SC_1958_010_003","SC","1958","010","003","Vol.10, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1964_014_006","SC","1964","014","006","Vol.14, No. 6"
"38064860","PEA Journal","bta_38064860_SC_1954_008_006","SC","1954","008","006","Vol.8, No. 6"
"38064860","PEA Journal","bta_38064860_SC_1963_013_006","SC","1963","013","006","Vol.13, No. 6"
"38064860","PEA Journal","bta_38064860_SC_1963_014_002","SC","1963","014","002","Vol.14, No. 2"
"38064860","PEA Journal","bta_38064860_SC_1965_015_005","SC","1965","015","005","Vol.15, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1960_010_002","SC","1960","010","002","Vol.10, No. 2"
"38064860","PEA Journal","bta_38064860_SC_1960_011_002","SC","1960","011","002","Vol.11, No. 2"
"38064860","PEA Journal","bta_38064860_SC_1965_016_003","SC","1965","016","003","Vol.16, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1954_008_007","SC","1954","008","007","Vol.8, No. 7"
"38064860","PEA Journal","bta_38064860_SC_1961_011_002","SC","1961","011","002","Vol.11, No. 2"
"38064860","PEA Journal","bta_38064860_SC_1962_011_006","SC","1962","011","006","Vol.11, No. 6"
"38064860","PEA Journal","bta_38064860_SC_1961_011_004","SC","1961","011","004","Vol.11, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1959_011_001","SC","1959","011","001","Vol.11, No. 1"
"38064860","PEA Journal","bta_38064860_SC_1965_016_001","SC","1965","016","001","Vol.16, No. 1"
"38064860","PEA Journal","bta_38064860_SC_1963_014_003","SC","1963","014","003","Vol.14, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1961_011_003","SC","1961","011","003","Vol.11, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1955_008_008","SC","1955","008","008","Vol.8, No. 8"
"38064860","PEA Journal","bta_38064860_SC_1956_008_014","SC","1956","008","014","Vol.8, No. 14"
"38064860","PEA Journal","bta_38064860_SC_1967_017_005","SC","1967","017","005","Vol.17, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1964_014_007","SC","1964","014","007","Vol.14, No. 7"
"38064860","PEA Journal","bta_38064860_SC_1963_014_004","SC","1963","014","004","Vol.14, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1960_011_001","SC","1960","011","001","Vol.11, No. 1"
"38064860","PEA Journal","bta_38064860_SC_1965_015_007","SC","1965","015","007","Vol.15, No. 7"
"38064860","PEA Journal","bta_38064860_SC_1962_013_001","SC","1962","013","001","Vol.13, No. 1"
"38064860","PEA Journal","bta_38064860_SC_1958_010_005","SC","1958","010","005","Vol.10, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1965_015_002","SC","1965","015","002","Vol.15, No. 2"
"38064860","PEA Journal","bta_38064860_SC_1955_008_012","SC","1955","008","012","Vol.8, No. 12"
"38064860","PEA Journal","bta_38064860_SC_1958_010_006","SC","1958","010","006","Vol.10, No. 6"
"38064860","PEA Journal","bta_38064860_SC_1962_013_003","SC","1962","013","003","Vol.13, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1966_016_007","SC","1966","016","007","Vol.16, No. 7"
"38064860","PEA Journal","bta_38064860_SC_1966_016_009","SC","1966","016","009","Vol.16, No. 9"
"38064860","PEA Journal","bta_38064860_SC_1960_009_004","SC","1960","009","004","Vol.9, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1955","SC","1955",,,"[not numbered]"
"38064860","PEA Journal","bta_38064860_SC_1954_008_003","SC","1954","008","003","Vol.8, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1956_009_001","SC","1956","009","001","Vol.9, No. 1"
"38064860","PEA Journal","bta_38064860_SC_1964_014_009","SC","1964","014","009","Vol.14, No. 9"
"38064860","PEA Journal","bta_38064860_SC_1965_015_006","SC","1965","015","006","Vol.15, No. 6"
"38064860","PEA Journal","bta_38064860_SC_1956_008_013","SC","1956","008","013","Vol.8, No. 13"
"38064860","PEA Journal","bta_38064860_SC_1964_015_005","SC","1964","015","005","Vol.15, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1964_014_005","SC","1964","014","005","Vol.14, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1962_012_005","SC","1962","012","005","Vol.12, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1957_009_005","SC","1957","009","005","Vol.9, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1961_012_001","SC","1961","012","001","Vol.12, No. 1"
"38064860","PEA Journal","bta_38064860_SC_1965_015_009","SC","1965","015","009","Vol.15, No. 9"
"38064860","PEA Journal","bta_38064860_SC_1958_010_004","SC","1958","010","004","Vol.10, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1966_015_004","SC","1966","015","004","Vol.15, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1962_013_004","SC","1962","013","004","Vol.13, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1955_008_011","SC","1955","008","011","Vol.8, No. 11"
"38064860","PEA Journal","bta_38064860_SC_1961_011_004","SC","1961","011","004","Vol.11, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1963_013_007","SC","1963","013","007","Vol.13, No. 7"
"38064860","PEA Journal","bta_38064860_SC_1963_013_006","SC","1963","013","006","Vol.13, No. 6"
"38064860","PEA Journal","bta_38064860_SC_1961_010_004","SC","1961","010","004","Vol.10, No. 4"
"38064860","PEA Journal","bta_38064860_SC_1967_017_009","SC","1967","017","009","Vol.17, No. 9"
"38064860","PEA Journal","bta_38064860_SC_1954_008_005","SC","1954","008","005","Vol.8, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1959_010_010","SC","1959","010","010","Vol.10, No. 10"
"38064860","PEA Journal","bta_38064860_SC_1960_011_005","SC","1960","011","005","Vol.11, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1955_008_009","SC","1955","008","009","Vol.8, No. 9"
"38064860","PEA Journal","bta_38064860_SC_1958_010_007","SC","1958","010","007","Vol.10, No. 7"
"38064860","PEA Journal","bta_38064860_SC_1959_010_008","SC","1959","010","008","Vol.10, No. 8"
"38064860","PEA Journal","bta_38064860_SC_1966_017_003","SC","1966","017","003","Vol.17, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1966_016_005","SC","1966","016","005","Vol.16, No. 5"
"38064860","PEA Journal","bta_38064860_SC_1960_010_003","SC","1960","010","003","Vol.10, No. 3"
"38064860","PEA Journal","bta_38064860_SC_1957","SC","1957",,,"Vol.9, No.5"
"38064860","PEA Journal","bta_38064860_SC_1959_011_002","SC","1959","011","002","Vol.11, No. 2"
"38064860","PEA Journal","bta_38064860_SC_1962_012_007","SC","1962","012","007","Vol.12, No. 7"
"38064860","PEA Journal","bta_38064860_SC_1956","SC","1956",,,"[not numbered]"
"38064860","PEA Journal","bta_38064860_SC_1961_012_003","SC","1961","012","003","Vol.12, No. 3"
"213385363","Palmetto Education Association News","bta_213385363_SC_1959_008_003","SC","1959","008","003","Vol.8, No. 3"
"213385284","PSTA Journal","bta_213385284_SC_1952_006_004","SC","1952","006","004","Vol.6, No. 4"
"213385284","PSTA Journal","bta_213385284_SC_1952_007_001","SC","1952","007","001","Vol.7, No. 1"
"213385363","Palmetto Education Association News","bta_213385363_SC_1956_005_003","SC","1956","005","003","Vol.5, No. 3"
"213385284","PSTA Journal","bta_213385284_SC_1951_006_001","SC","1951","006","001","Vol.6, No. 1"
"213385251","Journal of Palmetto State Teachers Association","bta_213385251_SC_1951_005_002","SC","1951","005","002","Vol.5, No. 2"
"213385284","PSTA Journal","bta_213385284_SC_1952_007_002","SC","1952","007","002","Vol.7, No. 2"
"213385284","PSTA Journal","bta_213385284_SC_1953_008_001","SC","1953","008","001","Vol.8, No. 1"
"213385284","PSTA Journal","bta_213385284_SC_1953_008_002","SC","1953","008","002","Vol.8, No. 2"
"213385284","PSTA Journal","bta_213385284_SC_1953_007_003","SC","1953","007","003","Vol.7, No. 3"
"213385284","PSTA Journal","bta_213385284_SC_1953_007_004","SC","1953","007","004","Vol.7, No. 4"
"213385284","PSTA Journal","bta_213385284_SC_1953_007_005","SC","1953","007","005","Vol.7, No. 5"
"213385363","Palmetto Education Association News","bta_213385363_SC_1955_004_003","SC","1955","004","003","Vol.4, No. 3"
"213385251","Journal of Palmetto State Teachers Association","bta_213385251_SC_1951_005_003","SC","1951","005","003","Vol.5, No. 3"
"213385284","PSTA Journal","bta_213385284_SC_1952_006_002","SC","1952","006","002","Vol.6, No. 2"
"213385363","Palmetto Education Association News","bta_213385363_SC_1959_009_002","SC","1959","009","002","Vol.9, No. 2"
"213385284","PSTA Journal","bta_213385284_SC_1952_006_003","SC","1952","006","003","Vol.6, No. 3"
"213385251","Journal of Palmetto State Teachers Association","bta_213385251_SC_1951_005_004","SC","1951","005","004","Vol.5, No. 4"
"20780450","Virginia Teachers Bulletin","bta_20780450_VA_1945_022_005","VA","1945","022","005","Vol. 22, No. 5"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1963_039_001","FL","1963","039","001","Vol. 39, No. 1"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1964_039_003","FL","1964","039","003","Vol. 39, No. 3"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1963_039_002","FL","1963","039","002","Vol. 39, No. 2"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1961_036_003","FL","1961","036","003","Vol. 36, No. 3"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1956_032_001","FL","1956","032","001","Vol. 32, No. 1"
"9131095","Florida State Teachers' Bulletin","bta_9131095_FL_1964_039_004","FL","1964","039","004","Vol. 39, No. 4"
,"Alabama Publications",,,,,,"History of the Alabama State Teachers Association"
,"North Carolina Publications",,,,,,"History of the North Carolina Teachers Association"
,"Louisiana Publications",,,,,,"History of the Louisiana Education Association"
,"Arkansas Publications",,,,,,"History of the Arkansas Teachers Association"
,"West Virginia Publications",,,,,,"History of the West Virginia State Teachers' Association"
,"South Carolina Publications",,,,,,"History of the Palmetto Education Association"
,"Florida Publications",,,,,,"History of the Florida State Teachers Association"
"40370957","VTA Bulletin","bta_40370957_VA_1961_042_004","VA","1961","042","004","Vol. 42, No. 4"
"40370957","VTA Bulletin","bta_40370957_VA_1960_041_006","VA","1960","041","006","Vol. 41, No. 6"
"40370957","VTA Bulletin","bta_40370957_VA_1960_041_004","VA","1960","041","004","Vol. 41, No. 4"
"40370957","VTA Bulletin","bta_40370957_VA_1960_042_002","VA","1960","042","002","Vol. 42, No. 2"
"40370957","VTA Bulletin","bta_40370957_VA_1961_042_008","VA","1961","042","008","Vol. 42, No. 8"
"40370957","VTA Bulletin","bta_40370957_VA_1961_042_007","VA","1961","042","007","Vol. 42, No. 7"
"40370957","VTA Bulletin","bta_40370957_VA_1959_041_003","VA","1959","041","003","Vol. 41, No. 3"
"40370957","VTA Bulletin","bta_40370957_VA_1961_042_006","VA","1961","042","006","Vol. 42, No. 6"
"40370957","VTA Bulletin","bta_40370957_VA_1960_042_001","VA","1960","042","001","Vol. 42, No. 1"
"40370957","VTA Bulletin","bta_40370957_VA_1960_041_008","VA","1960","041","008","Vol. 41, No. 8"
"40370957","VTA Bulletin","bta_40370957_VA_1961_042_005","VA","1961","042","005","Vol. 42, No. 5"
"44211055","ASTA News","bta_44211055_AL_1967_013_001","AL","1967","013","001","Vol. 13, No. 1"
"44211055","ASTA News","bta_44211055_AL_1969_015_001","AL","1969","015","001","Vol. 15, No. 1"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1960_002_002","AL","1960","002","002","Vol. 2, No. 2"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1961_002_005","AL","1961","002","005","Vol. 2, No. 5"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1960_002_003","AL","1960","002","003","Vol. 2, No. 3"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1960_002_001","AL","1960","002","001","Vol. 2, No. 1"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1959_001_004","AL","1959","001","004","Vol. 1, No. 4"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1959_001_003","AL","1959","001","003","Vol. 1, No. 3"
"44212019","Alabama State Teachers Association Journal","bta_44212019_AL_1959_001_002","AL","1959","001","002","Vol. 1, No. 2"
"16508890","The Herald","bta_16508890_GA_1967_033_003","GA","1967","033","003","Vol. 33, No. 3"
"16508890","The Herald","bta_16508890_GA_1962_028_004","GA","1962","028","004","Vol. 28, No. 4"
"16508890","The Herald","bta_16508890_GA_1962_028_003","GA","1962","028","003","Vol. 28, No. 3"
"16508890","The Herald","bta_16508890_GA_1961_027_001","GA","1961","027","001","Vol. 27, No. 1"
"16508890","The Herald","bta_16508890_GA_1964_030_004","GA","1964","030","004","Vol. 30, No. 4"
"16508890","The Herald","bta_16508890_GA_1964_030_003","GA","1964","030","003","Vol. 30, No. 3"
"16508890","The Herald","bta_16508890_GA_1960_026_005","GA","1960","026","005","Vol. 26, No. 5"
"16508890","The Herald","bta_16508890_GA_1960_026_003","GA","1960","026","003","Vol. 26, No. 3"
"16508890","The Herald","bta_16508890_GA_1962_029_002","GA","1962","029","002","Vol. 29, No. 2"
"16508890","The Herald","bta_16508890_GA_1957_023_007","GA","1957","023","007","Vol. 23, No. 7"
"16508890","The Herald","bta_16508890_GA_1956_023_005","GA","1956","023","005","Vol. 23, No. 5"
"37264328",,"bta_37264328_KY_1947_018_002","KY","1947","018","002","Vol. 18, No. 2"
"37264328",,"bta_37264328_KY_1951_022_002","KY","1951","022","002","Vol. 22, No. 2"
"37264328",,"bta_37264328_KY_1943_015_001","KY","1943","015","001","Vol. 15, No. 1"
"37264328",,"bta_37264328_KY_1943_013_002","KY","1943","013","002","Vol. 13, No. 2"
"37264328","The K.N.E.A. Journal","bta_37264328_KY_1940_010_003","KY","1940","010","003","Vol. 10, No. 3"
"37264328",,"bta_37264328_KY_1947_019_001","KY","1947","019","001","Vol. 19, No. 1"
"37264328",,"bta_37264328_KY_1946_017_003","KY","1946","017","003","Vol. 17, No. 3"
"37264328",,"bta_37264328_KY_1943-1944_015_002","KY","1943-1944","015","002","Vol. 15, No. 2"
"37264328",,"bta_37264328_KY_1938_008_002","KY","1938","008","002","Vol. 8, No. 2"
"37264328",,"bta_37264328_KY_1937_007_002","KY","1937","007","002","Vol. 7, No. 2"
"37264328",,"bta_37264328_KY_1932_002_003","KY","1932","002","003","Vol. 2, No. 3"
"37264328",,"bta_37264328_KY_1950_022_001","KY","1950","022","001","Vol. 22, No. 1"
"37264328",,"bta_37264328_KY_1945_017_001","KY","1945","017","001","Vol. 17, No. 1"
"37264328",,"bta_37264328_KY_1940_010_002","KY","1940","010","002","Vol. 10, No. 2"
"37264328",,"bta_37264328_KY_1934_004_002","KY","1934","004","002","Vol. 4, No. 2"
"37264328",,"bta_37264328_KY_1936_007_001","KY","1936","007","001","Vol. 7, No. 1"
"37264328",,"bta_37264328_KY_1934_005_001","KY","1934","005","001","Vol. 5, No. 1"
"37264328",,"bta_37264328_KY_1945-1946_017_002","KY","1945-1946","017","002","Vol. 17, No. 2"
"37264328",,"bta_37264328_KY_1930_001_001","KY","1930","001","001","Vol. 1, No. 1"
"37264328",,"bta_37264328_KY_1943_014_003","KY","1943","014","003","Vol. 14, No. 3"
"37264328",,"bta_37264328_KY_1942_012_002","KY","1942","012","002","Vol. 12, No. 2"
"37264328",,"bta_37264328_KY_1931-1932_002_002","KY","1931-1932","002","002","Vol. 2, No. 2"
"37264328",,"bta_37264328_KY_1931_002_001","KY","1931","002","001","Vol. 2, No. 1"
"37264328","The K.N.E.A. Journal","bta_37264328_KY_1938_009_001","KY","1938","009","001","Vol. 9, No. 1"
"37264328",,"bta_37264328_KY_1931_001_004","KY","1931","001","004","Vol. 1, No. 4"
"37264328","The K.N.E.A. Journal","bta_37264328_KY_1939_009_002","KY","1939","009","002","Vol. 9, No. 2"
"37264328",,"bta_37264328_KY_1942_012_003","KY","1942","012","003","Vol. 12, No. 3"
"37264328",,"bta_37264328_KY_1951_022_003","KY","1951","022","003","Vol. 22, No. 3"
"37264328",,"bta_37264328_KY_1950_021_002","KY","1950","021","002","Vol. 21, No. 2"
"37264328","The K.N.E.A. Journal","bta_37264328_KY_1939_009_003","KY","1939","009","003","Vol. 9, No. 3"
"37264328",,"bta_37264328_KY_1931_001_003","KY","1931","001","003","Vol. 1, No. 3"
"37264328",,"bta_37264328_KY_1949_020_002","KY","1949","020","002","Vol. 20, No. 2"
"37264328",,"bta_37264328_KY_1942_013_001","KY","1942","013","001","Vol. 13, No. 1"
"37264328",,"bta_37264328_KY_1950_021_003","KY","1950","021","003","Vol. 21, No. 3"
"37264328",,"bta_37264328_KY_1941_011_003","KY","1941","011","003","Vol. 11, No. 3"
"37264328",,"bta_37264328_KY_1944_015_003","KY","1944","015","003","Vol. 15, No. 3"
"37264328",,"bta_37264328_KY_1941_012_001","KY","1941","012","001","Vol. 12, No. 1"
"37264328",,"bta_37264328_KY_1933_003_002","KY","1933","003","002","Vol. 3, No. 2"
"37264328","The K.N.E.A. Journal","bta_37264328_KY_1938_008_003","KY","1938","008","003","Vol. 8, No. 3"
"37264328",,"bta_37264328_KY_1949_020_003","KY","1949","020","003","Vol. 20, No. 3"
"37264328","The K.N.E.A. Journal","bta_37264328_KY_1939_010_001","KY","1939","010","001","Vol. 10, No. 1"
"37264328",,"bta_37264328_KY_1952_023_002","KY","1952","023","002","Vol. 23, No. 2"
"37264328",,"bta_37264328_KY_1930_001_002","KY","1930","001","002","Vol. 1, No. 2"
"37264328",,"bta_37264328_KY_1933_003_003","KY","1933","003","003","Vol. 3, No. 3"
"37264328",,"bta_37264328_KY_1940_011_001","KY","1940","011","001","Vol. 11, No. 1"
"37264328",,"bta_37264328_KY_1945_016_001","KY","1945","016","001","Vol. 16, No. 1"
"37264328",,"bta_37264328_KY_1935_005_002","KY","1935","005","002","Vol. 5, No. 2"
"37264328",,"bta_37264328_KY_1947_018_001","KY","1947","018","001","Vol. 18, No. 1"
"37264328",,"bta_37264328_KY_1948_020_001","KY","1948","020","001","Vol. 20, No. 1"
"37264328",,"bta_37264328_KY_1935_006_001","KY","1935","006","001","Vol. 6, No. 1"
"37264328",,"bta_37264328_KY_1945_016_44595","KY","1945","016","44595","Vol. 16, No. 2-3"
"37264328",,"bta_37264328_KY_1941_011_002","KY","1941","011","002","Vol. 11, No. 2"
